89	298	5.56
242	312	5.64
102	299	6.09
4	290	5.24
9	291	5.48
58	297	4.7
23	295	5.26
56	298	5.31
48	298	5.73
194	310	5.32
16	299	4.71
3	299	4.84
2	300	4.04
105	306	3.69
193	312	3.63
20	304	4.5
3	303	5.31
194	313	4.75
10	305	2.14
178	313	4.3
0	307	3.59
94	311	4.47
54	311	4.29
130	314	2.41
99	315	6.54
3	313	5.58
99	315	7.16
11	314	5.53
143	316	5.83
14	314	5.17
254	319	4.88
0	319	5.36
2	321	4.65
18	321	5.28
86	322	5.22
176	321	4.32
22	325	5.89
175	322	4.72
245	321	5.04
3	327	4.12
182	324	4.14
108	327	5.34
117	327	2.58
29	330	4.02
0	333	5.95
1	333	5.72
24	333	3.02
13	334	6.4
27	334	5.45
124	329	3.97
32	334	5.66
146	328	6.34
20	335	5.6
211	326	6.05
5	338	5.85
97	333	5.31
129	332	6.18
154	330	2.79
146	331	3.32
15	341	2.58
11	341	5.09
77	337	5.69
28	340	4.93
200	329	4.06
260	324	4.24
180	331	4.06
1	346	5.9
137	335	5.01
26	344	6.26
38	343	6.38
1	347	3.89
110	338	5.28
1	348	4.97
24	346	5.2
16	347	4.72
162	334	3.59
150	335	5.54
198	331	5.15
202	331	5.73
33	348	4.78
2	351	6.46
31	349	5.66
60	346	5.32
85	344	6.03
122	340	4.76
34	350	5.17
60	348	5.71
145	339	5.82
72	347	5.01
176	336	0.77
176	336	1.73
176	336	4.86
121	343	4.82
37	352	4.92
40	353	4.35
36	353	4.98
116	344	3.91
141	341	5.68
73	350	5.45
34	356	6.63
34	356	5.29
30	357	5.47
23	358	5.68
15	359	2.94
153	341	5.37
122	346	6.21
155	341	6.07
147	343	1.59
207	334	5.01
147	343	6.42
31	359	5.47
158	342	5.49
222	333	3.84
15	362	4.3
8	365	6.29
31	362	6.28
7	366	5.48
82	355	4.24
29	363	2.65
210	336	3.85
28	364	4.8
19	366	6.57
19	366	5.03
211	336	4.95
207	338	2.69
5	370	5.88
159	345	5.5
18	369	5.7
110	354	3.85
6	373	7.08
81	360	6.35
7	374	4.66
25	370	5.49
78	362	4.63
113	357	2.2
209	340	6.31
161	349	4.91
10	376	6.22
5	377	2.74
5	377	3.68
10	377	4.88
7	377	5.57
112	358	4.66
175	346	6.02
167	350	4.69
203	343	3.04
77	368	5.95
99	363	5.42
9	382	5.22
10	383	5.65
19	381	5.12
161	353	1.25
13	384	6.11
7	386	6.42
15	384	6.47
196	345	5.43
16	385	5.71
112	364	6.25
42	380	5.76
293	326	5.45
61	378	4.9
8	391	6.02
43	383	4.93
22	389	6.32
115	368	4.33
82	376	4.25
166	356	5.89
9	393	6.11
29	388	4.89
160	358	4.62
151	360	5.08
151	360	4.03
16	392	6.25
13	394	4.77
145	361	1.76
108	371	5.75
9	396	3.39
125	369	5.17
76	380	5.61
76	380	2.89
190	351	5.23
24	397	4.76
11	402	5.79
222	347	3.61
54	391	4.88
11	403	5.99
197	352	5.37
25	400	5.97
148	366	4.93
17	404	2.85
120	376	4.83
12	407	6.62
116	380	4.71
122	379	4.27
71	393	5.2
33	405	6
36	404	5.53
192	359	5.44
48	401	4.8
19	411	5.15
17	413	5.57
38	407	4.94
19	414	5.95
16	415	4.38
81	394	6.25
28	411	4.32
28	411	5.22
81	395	5.91
27	415	5.04
50	407	4.23
32	415	6.26
206	358	4.79
34	415	5.31
35	417	5.21
90	398	5.77
62	409	5.1
21	423	5.19
19	425	4.78
90	400	4.72
33	421	4.74
43	419	2.99
124	389	5.14
79	408	2.75
90	403	5.6
174	374	4.52
21	431	5.89
191	369	4.52
242	350	5.04
34	428	5.36
22	433	5.88
22	434	5.76
241	351	6.62
148	385	2.23
148	385	3.95
27	434	0.98
148	386	3.99
29	435	5.27
34	434	4.76
134	396	5.04
32	436	4.97
48	432	6.4
29	439	5.65
298	330	5.56
26	442	6.1
92	415	3.9
41	438	6.01
27	444	4.68
36	441	5.52
30	444	5.21
28	445	6.68
27	447	4.92
34	445	5.92
26	448	3.38
153	392	5.6
28	448	5.7
127	404	4.68
85	426	4.82
147	400	2.29
152	399	4.99
144	401	5.46
47	447	5.73
79	434	6.58
52	446	5.63
34	455	5.03
152	398	4.63
32	458	5.35
44	455	5.55
79	439	4.23
44	456	6.18
141	409	4.64
40	459	5.5
89	436	5.15
48	457	5.41
62	449	5.97
47	457	4.5
153	403	5.68
107	429	3.41
133	414	1.85
85	441	4.19
110	428	3.47
50	460	4.96
46	461	4.05
100	432	7.4
55	457	4.92
149	410	5.26
82	445	4.32
82	445	6.06
80	448	4.75
91	443	5.53
51	464	5.71
199	383	4.58
129	424	2.55
39	473	5.16
53	465	2.68
153	410	5.7
40	475	5.9
72	458	5.02
113	437	3.83
122	432	3.87
67	463	5.2
61	467	5.76
68	465	5.77
126	433	4.34
257	358	5.69
74	463	6.23
44	481	4.23
184	401	0.61
114	445	4.36
76	469	3.25
100	455	2.06
51	485	5.46
201	391	3.67
53	487	6.45
143	430	5.26
278	348	4.89
75	476	4.82
247	364	6.43
81	475	5.07
56	492	4.18
261	356	4.8
60	492	5.53
187	410	6.39
154	428	6.62
154	428	4.53
57	494	5.29
275	351	5.06
56	497	4.07
291	341	4.31
154	431	4.75
136	444	4.18
65	494	5.84
137	446	3.55
70	492	5.86
175	421	4.3
64	497	4.52
105	467	4.8
64	498	5.41
57	502	5.14
113	465	4.05
68	495	4.84
119	464	4.41
90	485	4.78
66	503	6.22
138	454	4.56
139	453	4.33
160	437	4.04
77	500	5.4
65	510	6.18
97	487	4.97
64	512	4.81
66	511	5.42
155	444	5.58
159	445	4.44
102	489	3.57
256	367	4.25
87	502	5.91
122	474	3.04
135	468	2.33
103	493	4.47
148	460	5.39
159	452	4.05
200	420	1.35
217	408	3.18
144	466	5.39
155	460	2.3
274	360	3.83
127	484	4.01
85	518	4.49
85	518	5.88
82	521	3.78
82	521	4.43
78	525	4.86
81	523	5.55
100	509	5.7
122	491	4.06
78	527	3.87
123	492	4.92
103	507	4.8
174	450	5.22
103	511	5.15
79	531	5.68
90	522	4.6
88	524	6.33
105	507	2.35
105	507	2.7
80	532	3.73
105	512	5.61
106	512	5.23
107	511	5.76
90	528	5.32
293	346	5.65
111	511	4.42
150	477	4.32
93	528	5.15
94	528	2.75
156	469	5.76
85	537	4.93
164	462	5.68
225	409	6.09
267	371	5.37
98	525	4.54
293	347	5.65
109	520	5.27
215	422	5.08
93	535	5.78
181	454	5.38
300	341	5.88
255	379	2.07
95	538	5.48
91	542	4.47
153	484	2.68
91	543	5.51
151	487	3.13
118	519	5.65
96	540	6.61
96	540	5.88
97	544	4.91
144	494	5.64
226	411	4.63
122	521	5.83
223	421	5.16
95	548	5.71
116	526	4.8
96	548	4.39
149	493	3.49
119	528	3.25
169	477	3.91
169	477	4.82
122	525	4.52
170	474	4.83
109	543	5.19
167	485	4.07
172	474	5.59
121	531	4.93
124	530	5.67
178	476	3.88
178	476	5.7
188	466	3.41
167	490	4.83
118	543	4.54
119	545	6.07
127	536	6.47
139	524	4.91
118	548	6.18
218	437	5.04
227	428	4.85
212	445	4.07
244	408	2.87
109	559	5.32
135	529	5.28
109	561	5.62
144	521	3.46
180	483	4.27
113	559	2.61
140	530	4.35
113	564	5.04
165	506	3.22
183	485	4.99
184	484	5.65
125	553	6.16
122	557	6.14
216	446	4.48
155	518	3.57
175	495	3.37
141	533	5.51
115	566	5.35
158	518	4.54
254	395	5.02
121	561	6.29
148	527	5.38
165	511	5.36
118	568	6.11
122	564	4.92
164	514	4.6
145	534	4.99
145	534	6.08
302	345	5.57
264	392	5.4
160	517	4.31
160	518	6.51
256	396	3
127	561	5.16
131	561	5.64
216	448	3.29
123	572	5.15
147	540	3.66
134	563	5.82
173	512	5.04
136	565	5.53
135	565	6.22
244	424	4.11
128	576	5.5
174	513	4.98
152	547	5.13
177	514	2.8
132	573	4.61
156	538	4.14
186	503	4.55
267	394	5.64
137	569	3.91
133	573	3.8
133	573	3.8
150	550	2.22
155	549	3.6
140	566	6.1
183	511	4.34
132	579	6.51
173	520	5.14
135	575	5.26
139	569	5.93
159	546	3.66
145	566	5.36
168	536	4.66
178	518	5.25
152	560	4.97
190	507	4.64
277	375	5
287	362	6.57
172	529	6
172	529	5.07
176	529	5.23
149	568	4.75
171	537	4.75
144	572	6
148	567	4.51
143	576	5.34
147	570	5.8
147	575	5.41
158	556	3.81
141	585	5.86
142	583	2.63
169	543	5.57
149	573	6.15
143	586	5.39
149	577	3.65
145	584	4.42
150	579	5.71
147	588	5.53
155	575	4.09
147	589	3.54
166	556	5.89
177	545	3.97
166	563	4.63
148	589	5.21
165	562	4.59
259	419	5.11
149	589	3.71
154	581	5.2
149	590	5.09
245	442	2.83
160	572	4.74
181	540	4.79
162	575	5.04
282	376	4.29
168	566	4.59
159	581	4.13
156	585	6.07
169	567	5.87
195	520	4.6
163	578	5.95
171	565	5.63
155	590	6.28
184	548	5.14
184	548	5.59
177	559	3.87
198	519	5.35
161	584	3.85
189	536	5.43
198	521	5.73
161	586	5.54
162	587	4.95
175	568	2.89
174	565	4.14
194	537	3.42
172	576	2.29
167	585	5.47
175	568	2
162	594	5.53
236	469	4.63
218	502	4.65
169	584	5.1
187	552	5.39
182	561	4.98
175	576	4.82
165	598	6.07
168	594	4.16
168	594	4.77
212	518	4.73
211	513	4.72
175	584	2.56
175	584	4.9
237	465	4.01
198	545	4.22
178	583	3.93
241	470	5.57
178	583	4.31
172	595	5.75
171	598	5.63
176	590	6.25
176	590	5
172	599	5.69
177	590	6.13
200	547	4.73
238	481	5.78
293	376	4.68
234	489	6.03
293	377	5.27
214	520	4.23
236	485	4.95
191	572	4.58
192	570	5.67
182	588	6.3
183	588	4
257	447	3.86
176	600	4.93
176	602	5.43
284	383	5.73
180	592	6.09
186	581	5.74
224	514	5.13
176	604	5.46
180	600	5.24
177	605	2.73
230	505	4.97
180	604	5.49
202	558	5.23
202	558	6.66
186	591	5.72
199	573	4.8
219	532	5.44
233	505	4.01
198	571	5.8
183	608	3.23
284	389	5.48
197	584	4.55
283	392	6.36
199	582	2.9
226	520	3.91
187	611	4.82
194	595	3.74
277	420	4.9
297	377	3.86
206	569	4.86
197	594	4.48
210	562	5.2
210	562	5.4
265	448	5.28
208	566	6.41
191	610	5.83
202	589	4.57
202	589	5.92
234	518	4.46
285	391	4.95
195	604	4.57
200	598	4.22
199	597	6.7
218	552	5.53
196	611	4.62
257	459	2.73
209	584	1.06
209	587	4.79
220	563	4.24
227	539	4.83
204	603	4.29
206	595	2.78
198	615	3.82
272	443	5.5
205	597	5.24
208	596	4.45
235	534	4.86
239	514	6.44
201	615	5.63
203	611	4.84
274	426	4.94
297	385	4.23
218	583	2.82
226	564	4.18
233	539	4.2
205	618	5.77
280	431	5.89
208	614	2.54
250	500	5.53
251	500	5.07
251	500	6.53
211	620	5.77
211	620	6.92
217	607	4.91
247	517	4.86
212	621	5.74
228	576	2.81
224	588	5.92
284	429	1.91
237	555	3.48
273	449	4.84
217	623	6.02
229	594	6.72
219	619	5.15
270	476	3.77
220	623	6.07
221	622	5.22
240	572	2.29
225	619	4.64
246	560	3
224	622	5.48
246	561	3.56
252	531	4.82
225	625	5.51
237	585	5.73
252	546	4.7
229	615	6.51
234	598	5.03
253	546	3.62
241	580	5.34
230	625	5.23
230	622	4.39
272	492	3.12
247	577	5.48
239	603	5.57
239	596	6.06
235	611	5.35
270	505	4.06
235	624	3.19
242	598	6.27
245	600	5.74
272	505	5.27
282	449	4.88
238	628	4.82
283	449	6.4
244	613	6.28
305	362	4.21
249	585	3.92
252	578	5.27
256	577	4.83
243	620	4.97
256	572	6.19
246	623	4.89
276	500	4.91
276	500	5.8
261	572	5.41
253	620	2.43
271	548	3.32
258	605	6.2
255	627	5.32
290	448	3.17
264	600	4.33
264	600	5.07
259	623	2.78
259	623	5.39
263	604	3.12
302	427	5.39
259	634	5.89
259	634	4.72
300	439	4.76
270	571	3.16
266	606	5.14
266	606	6.59
270	583	4.8
263	629	5.03
273	570	4.64
269	614	4.39
266	627	4.32
290	473	6.32
285	533	5.21
272	606	3.27
270	606	5.13
273	586	5.38
275	598	5.3
292	499	2.84
293	495	3.31
281	538	5.51
289	520	5.19
274	611	5.7
279	571	5.47
279	571	4.52
277	608	4.16
280	594	4.28
273	635	4.53
273	635	4.34
300	475	3.6
287	572	2.7
289	530	5.83
294	524	2.84
283	610	4.78
283	605	4.41
290	573	1.62
285	599	5.66
294	514	2.79
296	539	4.56
288	614	6.47
294	568	4.26
285	633	5.8
302	504	5.25
296	552	1.86
297	501	4.89
297	501	4.86
285	630	2.08
289	627	3.54
305	438	5.07
289	635	4.58
302	527	4.76
291	610	5.76
303	469	5.23
298	530	5.35
301	567	2.39
294	630	4.24
311	456	3.61
306	517	5.12
300	541	3.82
298	616	4.86
308	435	4.77
297	610	5.56
297	638	2.76
298	610	5.73
298	638	6.16
306	564	2.99
304	602	4.53
312	509	5.68
303	602	3.42
303	639	3.75
308	575	3.19
309	564	4.78
312	511	6.09
312	417	4.57
312	417	5.81
305	608	5.09
310	522	5.02
309	637	6.18
310	532	6.78
313	610	6.18
312	565	5.17
314	607	5.47
315	494	3.73
315	574	3.86
318	635	3.32
319	612	4.74
316	392	5.02
316	544	6.22
317	599	3.7
317	519	2.24
318	596	4.41
320	639	4.62
320	639	4.79
320	626	4.67
320	639	3.93
321	625	6.27
323	332	5.29
322	639	4.42
323	611	5.37
317	418	5.43
321	617	5.18
321	617	4.96
324	636	5.94
324	636	5.24
324	611	5.89
323	619	5.25
323	614	6.22
326	598	4.66
325	525	3.65
325	461	4.33
326	595	2.98
326	639	6.14
327	639	4.03
326	470	5.47
327	616	4.96
330	636	4.64
330	635	3.71
328	595	5.05
329	600	3.84
329	607	5.83
329	607	5.79
330	542	4.52
331	618	4.37
317	338	4.35
331	620	5.1
333	638	5.71
334	612	4.96
320	375	6.11
320	375	5.74
317	336	5.78
337	618	3.84
334	592	4.96
338	616	5.49
339	619	5.96
339	618	5.29
328	402	5.47
339	575	3.1
340	584	6.03
328	458	4.99
335	471	4.35
345	596	2.72
344	610	5.3
348	621	5.76
327	435	5.96
349	638	4.85
346	615	4.92
349	638	3.23
342	577	4.33
345	596	5.61
345	599	5.12
347	582	1.79
352	634	4.66
349	593	5.58
350	615	3.85
353	617	4.81
346	540	3.49
346	565	5.11
346	527	4.1
355	606	2.82
340	467	4.63
357	637	5.2
329	421	4.22
337	484	4.98
328	414	3.55
359	627	4.67
350	540	4.92
361	637	5.38
351	541	5.07
334	451	4.82
354	554	4.62
356	567	6.31
356	567	5.67
364	636	5.93
363	609	5.49
363	608	6.53
368	632	3.85
344	492	4.77
339	420	4.01
372	635	5.76
360	566	0.03
360	562	6.02
373	607	6.22
377	630	4.7
367	566	5.11
379	630	4.88
348	451	5.71
376	599	3.17
382	633	5.02
379	609	5.37
353	497	5.03
370	558	5.2
367	561	4.67
367	561	6.02
367	561	4.59
367	561	5.37
369	568	4.34
369	568	5.73
384	633	5.89
379	613	4.19
368	546	5.46
385	632	4.22
385	631	5.38
369	546	5.6
381	617	4.34
353	465	4.22
384	613	5.22
364	511	5.18
385	609	6.29
377	582	5.93
391	631	6.08
378	583	5.22
377	580	3.52
350	440	4.4
387	610	5.43
389	609	5.68
389	606	4.86
390	606	5
388	598	2.05
336	398	5.37
356	478	4.63
360	473	5.14
379	568	5.58
389	606	4.57
368	506	4.85
396	628	5.58
380	568	4.22
397	629	4.62
397	629	4.98
394	610	5.02
398	628	4.83
394	609	3.52
384	566	4.83
375	543	4.08
399	629	5.56
396	615	5.33
398	620	5.91
399	620	5.27
361	485	5.67
399	618	4.02
388	580	3.25
344	419	4.82
384	548	4.74
390	581	4.94
404	626	4.02
394	587	2.6
406	627	5.4
375	507	5.17
377	530	5
402	605	3.76
367	494	5.51
409	626	5.4
392	564	4.23
392	564	4.99
324	323	5.45
401	591	3.32
407	618	2.99
410	625	3.43
391	552	4.57
410	623	6.09
410	620	5.07
373	503	5.4
395	560	4.11
394	556	4.1
398	578	5.2
394	567	5.25
409	604	2.88
414	623	5.23
357	427	6.25
418	621	5.35
404	580	5.93
421	623	5.14
359	444	6.26
413	593	4.86
373	486	5.13
407	572	6.58
398	555	4.43
416	602	5.65
424	621	5.59
420	605	4.88
417	601	4.76
374	482	5
357	435	3.07
342	391	5.11
402	557	4.35
424	615	5.28
417	597	5.46
427	621	5.1
427	621	6.4
421	603	6.5
383	500	3.8
385	494	5.03
426	613	5.53
427	614	6.03
429	619	4.98
430	620	5.46
400	533	3.96
426	605	3.92
427	608	4.52
400	532	4.27
426	604	5.84
406	546	3.96
349	406	4.45
421	588	5.22
425	591	5.02
426	592	5.45
430	605	6.27
365	443	4.6
419	579	4.99
433	611	5.17
429	596	5.57
436	617	3.36
429	600	5.14
437	617	4.64
430	599	5.6
390	488	6.29
318	325	6.31
414	559	5.17
441	615	5.79
440	613	6.37
429	589	4.44
429	588	5.82
392	501	5.73
434	597	6.34
443	614	5.03
428	580	3.05
429	580	5.12
395	503	3.76
406	515	4.88
422	562	4.74
446	610	4.45
446	607	5.12
438	585	5.64
440	595	5
438	584	4.59
432	575	5.39
450	609	4.93
451	611	4.36
423	553	6.03
451	610	5.45
363	422	4.67
446	599	5.67
403	506	4.49
443	586	6.33
453	609	5.18
450	597	5.3
436	571	4.68
448	595	4.39
456	609	5.64
418	532	5.41
452	600	5.98
450	596	4.39
452	597	5.06
454	602	6.33
455	602	5.28
407	503	5.99
407	503	6.25
446	579	5.5
400	477	5.33
457	599	6.25
454	589	4.87
431	548	4.89
461	604	5.89
460	601	2.72
419	522	2.86
439	557	5
457	590	3.68
463	598	5.75
458	588	5.01
466	598	5.38
466	599	0.76
466	598	5.12
462	586	5.88
457	581	4.9
435	541	5.18
432	535	5.68
470	602	3.87
462	587	6.24
409	490	5.03
434	528	4.12
369	416	3.84
471	597	5.76
367	401	3.97
458	577	4.57
471	597	5.7
471	597	6.49
471	597	4.71
473	600	5.6
458	571	4.7
473	598	3.71
382	428	5.75
459	568	4.54
401	471	5.14
468	588	5.71
472	594	5.28
383	428	5.32
441	539	4.95
471	588	5.01
447	548	3.89
462	569	4.84
414	490	4.91
470	586	5.54
450	546	4.37
451	547	5.3
469	582	3.51
466	575	5.68
472	584	5.33
447	541	5.15
477	587	5.69
464	563	4.43
462	564	4.66
467	570	5.23
423	497	5.06
477	583	5.73
388	429	3.55
485	593	5.67
483	591	5.51
477	582	5.8
421	484	4.93
482	586	6.53
388	437	5.22
476	576	5.09
389	438	6.27
381	423	4.51
357	384	6.2
474	569	5.08
455	540	5.38
489	591	5.97
398	448	5.4
480	572	6.51
457	536	4.93
493	588	3.24
473	560	5.51
490	582	6.34
490	581	5.84
475	559	5.51
476	560	5.91
495	587	5.44
490	577	4.94
401	445	5.7
440	502	4.8
475	553	5.19
440	503	3.8
461	533	4.93
495	578	6.3
416	467	4.28
483	563	5.18
478	554	4.5
486	566	6.11
496	577	4.3
488	564	5.86
356	377	4.38
439	498	3.96
483	560	5.3
496	577	3.58
492	568	5.28
462	527	4.77
465	530	5.58
469	535	5.14
499	575	4.77
498	572	6.09
498	572	3.05
458	513	5.6
458	511	5.64
489	557	5.5
424	461	1.94
405	442	5.71
462	518	2.23
386	414	5.59
479	539	4.43
502	563	5.08
512	574	6.12
504	562	4.77
470	520	5.63
444	486	5.73
504	560	6.74
504	560	5.94
514	573	4.91
487	539	4.01
476	524	5.9
511	569	6.03
447	486	4.94
461	498	5.12
476	522	6.21
418	442	4.75
408	435	4.21
448	485	5.44
514	566	4.03
514	564	5.39
416	437	4.86
369	378	5.99
372	381	6.51
482	524	4.61
457	487	3.11
514	561	4.64
521	567	4.91
501	543	6.4
421	440	5.11
371	385	5.18
501	541	5.59
401	416	5.14
516	559	3.64
519	562	5.42
523	566	4.31
492	530	6.32
517	557	5.24
510	549	4.81
518	559	5.69
506	544	5.06
521	562	5.07
525	565	5.15
515	552	5.15
348	358	5.38
517	556	3.77
350	359	5.96
405	417	3.42
520	556	6.01
449	468	4.51
494	526	5.53
465	491	1.25
522	553	4.43
452	475	5.41
490	516	6.48
398	405	5.41
511	536	4.13
517	542	5.91
510	537	4.92
521	548	6.74
501	526	4.22
474	490	5.11
402	415	5.59
524	549	5.15
524	549	4.27
496	518	2.48
530	554	3.78
533	557	4.43
469	483	4.9
532	556	5.57
433	448	4.52
496	516	4.93
419	433	3.41
491	511	4.53
499	516	4.89
455	465	5.06
530	550	6.01
533	553	6.32
469	484	4.81
502	515	6.06
514	528	4.12
536	553	5.99
475	489	5.06
537	552	5.55
435	441	3.67
511	526	5.66
536	550	4.73
514	528	4.56
530	540	5.78
476	486	4.8
347	351	5.75
513	523	6.55
514	524	5.03
535	543	5.19
536	545	5.54
540	546	5.49
371	369	5.13
488	492	3.94
540	543	5.51
527	530	5.3
533	534	6.26
544	546	5.3
512	510	4.67
546	544	6.21
472	472	4.74
499	494	5.32
477	475	5.38
453	447	5.17
549	541	7.31
549	541	5.89
536	528	4.82
549	540	5.63
494	484	5.55
520	510	5.69
541	530	4.08
516	505	5.2
550	539	5.94
486	479	3.72
531	518	4.49
518	508	5.77
501	491	5.2
501	491	6.05
538	522	5.3
476	467	4.56
540	522	6.25
401	392	5.06
550	532	4.5
522	508	5.6
552	532	4.7
552	532	6.07
531	508	5.41
367	365	5.91
406	399	7.33
526	504	3.21
556	528	4.47
545	516	5.17
552	522	5.31
509	486	3.74
560	529	3.92
525	495	4.71
551	517	5.4
552	517	7.18
465	442	4.39
562	526	5.83
507	481	4.22
519	490	4.41
506	475	4.8
495	469	5.04
406	389	6.28
565	523	5.87
432	415	2.45
564	522	5.81
545	507	5.58
556	514	4.28
423	407	5.19
552	511	4.08
564	519	5.99
565	521	5.16
507	471	5.76
424	402	4.21
552	508	5.38
562	516	5.48
464	435	6.1
569	520	6.38
566	517	5.71
408	388	5.47
569	519	5.48
552	503	3.77
554	504	5.78
520	479	5.93
554	502	4.5
536	487	6.52
520	477	5.3
543	494	5.39
552	498	4.52
419	397	5.42
494	454	5.22
512	464	5.29
532	479	5.97
573	512	2.9
404	385	3.23
562	497	5.7
499	453	3.98
552	488	5.73
377	359	3.73
521	468	4.87
537	476	6.1
564	496	4.51
501	452	5.96
577	504	4.68
578	504	6.19
517	462	5.04
565	495	5.46
579	504	5.66
504	452	6.19
581	503	5.1
571	495	3.69
441	407	4.76
354	341	5.27
575	496	5.16
510	453	5.09
562	486	5.24
583	501	5.66
570	490	4.72
582	500	5.3
519	457	6.07
576	494	5.88
534	467	5.98
519	456	5.73
485	433	4.69
576	493	5.96
543	469	4.35
527	460	5.69
581	496	2.38
552	476	4.49
552	476	6.08
582	495	5.1
573	490	4.34
559	480	4.14
457	413	4.23
404	378	4.55
583	493	6
582	492	5.57
565	482	5.29
577	488	2.85
400	374	5.18
550	469	5.02
587	494	5.63
414	379	5.52
448	405	4.25
494	434	4.23
451	405	5.53
553	468	5.07
577	484	5.34
584	483	5.08
536	452	3
558	468	5.52
564	471	5.09
465	407	6.17
478	413	4.4
462	403	6.13
470	411	5.74
588	480	5.54
442	392	5.11
595	478	6
564	459	5.43
473	405	4.69
597	478	5.6
590	474	5.61
595	476	5.65
586	470	6.39
400	366	5.04
597	475	5.55
599	475	4.74
593	472	5.83
562	454	6.45
467	403	5.55
462	397	5.62
600	474	5.29
536	437	4.47
599	472	4.86
601	472	2.95
446	390	5.26
439	386	4.26
593	467	4.29
565	454	5.69
512	422	1.73
448	390	5.27
450	391	5.07
574	456	3.77
557	445	4.5
554	444	4.99
582	459	5.79
588	461	5.8
559	444	4.94
517	424	6.11
557	444	5.58
602	466	3.52
598	464	5.43
557	443	4.28
585	457	6.45
596	460	6.04
469	397	3.39
406	364	4.79
464	394	5.05
382	349	5.49
573	445	5.45
587	452	5.33
368	342	5.09
535	425	4.79
535	424	5.11
476	396	4.18
600	455	5.34
547	430	4.14
605	457	4.17
463	388	2.87
607	458	5.75
340	328	5.76
601	452	5.96
452	382	5.75
607	453	5.35
608	453	5.37
409	359	5.28
590	443	5.12
610	453	3.86
604	450	4.82
522	411	6.42
575	437	4.78
519	412	4.55
522	411	5.62
585	438	5.53
593	442	6.2
611	449	5.79
604	445	5.76
498	400	4.42
612	448	4.8
444	373	4.51
510	404	4.55
601	441	6.57
601	441	6.35
612	446	5.76
613	444	4.78
548	416	5.47
534	409	3.97
615	443	3.65
615	443	4.42
533	408	4.12
443	373	5.52
611	442	5.6
614	442	5.51
606	438	6.36
585	428	6.43
474	384	4.07
518	402	4.34
610	439	4.82
569	423	5.64
570	421	4.29
377	344	5.83
535	408	4.52
459	375	4.91
611	438	6.39
509	397	3.76
598	431	6.43
617	437	5.88
377	343	5.45
598	428	5.21
618	435	4.04
547	406	6.28
547	406	5.85
550	408	6.6
618	432	5.04
506	390	4.64
404	352	5.08
602	424	5.84
553	405	4.89
603	423	6.33
453	369	5.19
588	416	4.18
365	335	4.13
535	397	4.5
616	425	3.41
526	392	2.07
583	412	6.12
550	402	5.25
582	413	4.8
546	398	4.84
619	424	6.4
606	419	4.68
581	411	2.93
500	380	4.84
545	397	5.11
606	416	6.27
372	336	5.32
616	418	4.2
598	412	3.97
606	413	5.24
615	416	5.68
510	381	3.49
619	416	6.19
616	414	4.05
597	407	3.51
547	391	5.91
586	402	5.99
443	359	3.5
577	397	4.46
621	411	5.16
623	411	3.73
542	388	4.95
522	380	6.03
424	350	6.04
620	409	5.8
615	406	3.27
624	409	6.2
614	406	5.53
627	409	6.11
623	408	4.91
579	394	4.2
526	378	5.72
550	385	5.6
587	394	1.17
608	400	5.45
523	377	5.34
622	402	5.76
628	403	5.43
507	369	4.11
629	401	6.22
627	400	6.23
549	379	3.62
627	398	6.18
547	378	5.09
574	384	5.12
629	397	4.48
502	365	5.37
593	388	2.44
519	369	4.64
619	393	2.49
628	395	5.44
545	373	4.28
605	387	4.48
562	377	5.62
627	392	4.54
601	386	4.76
478	357	4.84
534	369	5.3
523	367	5.68
631	391	5.42
611	385	3.68
628	389	5.05
608	384	4.71
398	338	4.41
540	368	3.88
627	388	5.39
479	355	5.68
546	369	5.91
629	386	5.15
599	379	6.19
523	362	4.53
631	383	4.22
630	380	4.24
596	374	6.51
485	351	3.99
631	379	4.93
633	379	3.7
630	377	4.41
558	363	5.54
526	358	4.82
333	321	5.5
585	368	4.41
554	363	5.98
630	376	4.99
626	375	5.2
633	376	5.56
437	341	4.75
528	357	5.44
553	361	5.81
633	374	5.05
608	370	4.58
591	366	5.58
567	362	5.77
588	364	5.35
624	370	5.19
615	368	6.28
616	368	3.96
628	370	5.09
587	361	5.56
467	342	4.96
610	364	4.42
616	364	4.38
511	348	5.53
636	366	4.95
636	365	6.26
551	353	5.75
606	360	5.99
634	364	4.27
629	361	4.54
485	341	4.89
565	350	5.22
615	356	6.24
637	359	6.39
571	349	4.38
616	354	4.7
613	354	5.33
591	351	4.97
637	356	5.91
562	346	5.55
585	349	5.63
554	345	4.69
638	352	5.68
624	349	6.26
539	341	3.81
622	349	5.49
551	342	4.29
538	339	6.07
522	338	5.35
628	347	4.97
637	347	4.13
388	326	3.21
590	342	5.3
548	339	4.15
623	344	5.36
623	344	4.82
638	345	4.49
628	343	4.49
633	342	5.09
627	341	6.36
598	339	4.93
623	340	5.24
622	338	5.28
540	333	4.97
638	338	4.95
524	331	5.18
486	329	4.88
639	336	5.49
601	333	4.59
468	327	5.43
639	334	5.77
600	332	5.95
635	331	5.77
622	331	5.17
364	321	5.1
639	331	5.59
622	329	5.06
634	330	5.3
635	329	5.76
639	329	5.93
639	329	6.29
491	324	4.51
637	326	6.22
492	323	6.03
357	320	6.57
363	320	5.72
458	321	5
609	322	4.63
627	322	6.28
519	321	4.8
639	321	4.88
513	320	5.13
500	320	4.88
